BioGuideID,GovTrackID,Congress_Session,Chamber,Committee_Code,Parent_Committee_Name,Subcommittee_Name,Role,Is_Subcommittee
D000610,412385,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
D000610,412385,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Chair,1
E000297,412718,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
E000297,412718,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
F000466,412721,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
F000466,412721,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
G000581,412725,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
G000581,412725,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
G000591,412793,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
G000591,412793,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
H001085,412810,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
H001085,412810,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
K000375,412435,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Chair,1
K000375,412435,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
K000378,412421,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Ranking Member,1
K000378,412421,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
L000582,412616,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
L000582,412616,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
L000592,412785,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
L000592,412785,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
M001137,400271,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
M001137,400271,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
M001199,412698,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
M001199,412698,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
M001203,412798,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
M001203,412798,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
O000173,412791,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
O000173,412791,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
P000605,412569,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
P000605,412569,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
P000615,412778,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
P000616,412790,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
P000616,412790,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
R000607,412699,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
R000607,412699,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Ranking Member,1
R000610,412813,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
R000610,412813,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Member,1
S000244,400365,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
S000244,400365,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
S000344,400371,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Chair,1
S000344,400371,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
S000522,400380,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Ranking Member,1
S000522,400380,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
S001165,412186,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
S001165,412186,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Chair,1
S001209,412833,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
S001209,412833,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
T000468,412318,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
T000468,412318,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
T000483,412783,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
T000483,412783,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
V000130,412522,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
V000130,412522,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
W000795,400433,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
W000795,400433,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Ranking Member,1
W000812,412548,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Member,1
W000812,412548,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
W000824,412779,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
W000826,412751,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
W000826,412751,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
W000827,412823,116,house,HSFA-16,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations Subcommittee",Member,1
W000827,412823,116,house,HSFA-14,House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment Subcommittee",Member,1
Y000065,412525,116,house,HSFA-05,House Committee on Foreign Affairs,"Asia, the Pacific, and Nonproliferation Subcommittee",Ranking Member,1
Y000065,412525,116,house,HSFA-07,House Committee on Foreign Affairs,"Western Hemisphere, Civilian Security, and Trade Subcommittee",Member,1
Z000017,412646,116,house,HSFA-13,House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism Subcommittee",Member,1
Z000017,412646,116,house,HSFA-17,House Committee on Foreign Affairs,Oversight and Investigations Subcommittee,Ranking Member,1
B001300,412687,116,house,HSHM,House Committee on Homeland Security,,Member,0
B001311,412844,116,house,HSHM,House Committee on Homeland Security,,Member,0
C001061,400639,116,house,HSHM,House Committee on Homeland Security,,Member,0
C001067,412221,116,house,HSHM,House Committee on Homeland Security,,Member,0
C001110,412688,116,house,HSHM,House Committee on Homeland Security,,Member,0
C001120,412820,116,house,HSHM,House Committee on Homeland Security,,Member,0
D000627,412696,116,house,HSHM,House Committee on Homeland Security,,Member,0
G000553,400653,116,house,HSHM,House Committee on Homeland Security,,Member,0
G000590,412819,116,house,HSHM,House Committee on Homeland Security,,Member,0
G000591,412793,116,house,HSHM,House Committee on Homeland Security,,Member,0
H001077,412705,116,house,HSHM,House Committee on Homeland Security,,Member,0
J000032,400199,116,house,HSHM,House Committee on Homeland Security,,Member,0
J000302,412812,116,house,HSHM,House Committee on Homeland Security,,Member,0
K000210,400219,116,house,HSHM,House Committee on Homeland Security,,Member,0
K000386,412649,116,house,HSHM,House Committee on Homeland Security,,Member,0
L000559,400230,116,house,HSHM,House Committee on Homeland Security,,Member,0
L000589,412745,116,house,HSHM,House Committee on Homeland Security,,Member,0
M001157,400654,116,house,HSHM,House Committee on Homeland Security,,Member,0
P000604,412506,116,house,HSHM,House Committee on Homeland Security,,Member,0
R000575,400341,116,house,HSHM,House Committee on Homeland Security,,Ranking Member,0
R000588,412432,116,house,HSHM,House Committee on Homeland Security,,Member,0
R000602,412647,116,house,HSHM,House Committee on Homeland Security,,Member,0
R000613,412803,116,house,HSHM,House Committee on Homeland Security,,Member,0
S001208,412784,116,house,HSHM,House Committee on Homeland Security,,Member,0
T000193,400402,116,house,HSHM,House Committee on Homeland Security,,Chair,0
T000468,412318,116,house,HSHM,House Committee on Homeland Security,,Member,0
T000484,412801,116,house,HSHM,House Committee on Homeland Security,,Member,0
U000040,412776,116,house,HSHM,House Committee on Homeland Security,,Member,0
V000133,412796,116,house,HSHM,House Committee on Homeland Security,,Member,0
W000819,412670,116,house,HSHM,House Committee on Homeland Security,,Member,0
W000822,412644,116,house,HSHM,House Committee on Homeland Security,,Member,0
B001300,412687,116,house,HSHM-09,House Committee on Homeland Security,"Oversight, Management, and Accountability Subcommittee",Member,1
